segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
36,ESTABILIZANDO,,19.99,14.4,25.57,31.22,11.17,25.57,14.4,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
37,ESTABILIZANDO,,20.19,14.8,25.57,29.03,10.77,25.57,14.8,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
38,ESTABILIZANDO,,20.39,15.2,25.57,26.91,10.37,25.57,15.2,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
39,ESTABILIZANDO,,20.59,15.6,25.57,24.88,9.98,25.57,15.6,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
40,ESTABILIZANDO,,20.79,16.0,25.57,22.92,9.58,25.57,16.0,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
41,ESTABILIZANDO,,20.99,16.4,25.57,21.05,9.18,25.57,16.4,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
42,ESTABILIZANDO,,21.19,16.8,25.57,19.25,8.78,25.57,16.8,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
43,ESTABILIZANDO,,21.39,17.2,25.57,17.54,8.38,25.57,17.2,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
44,ESTABILIZANDO,,21.59,17.6,25.57,15.9,7.98,25.57,17.6,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
45,ESTABILIZANDO,,21.79,18.0,25.57,14.35,7.58,25.57,18.0,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
46,ESTABILIZANDO,,21.99,18.4,25.57,12.87,7.18,25.57,18.4,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
47,ESTABILIZANDO,,22.19,18.8,25.57,11.48,6.78,25.57,18.8,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
48,ESTABILIZANDO,,22.39,19.2,25.57,10.16,6.38,25.57,19.2,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
49,ESTABILIZANDO,,22.59,19.6,25.57,8.93,5.98,25.57,19.6,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
50,ESTABILIZANDO,,22.79,20.0,25.57,7.77,5.58,25.57,20.0,0.0,0.0,661.71,71.78,78.78,0,15,0,0,0,133,0
51,ESTABILIZANDO,,22.99,20.4,25.57,6.7,5.18,25.57,20.4,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
52,ESTABILIZANDO,,23.19,20.8,25.57,5.7,4.78,25.57,20.8,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
53,ESTABILIZANDO,,23.39,21.2,25.57,4.79,4.38,25.57,21.2,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
54,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
55,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
56,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
57,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
58,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
59,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
60,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
61,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
62,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
63,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
64,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
65,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
66,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
67,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
68,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
69,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
70,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
71,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
72,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
73,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
74,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
75,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
76,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
77,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
78,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
79,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
80,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
81,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
82,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
83,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
84,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
85,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
86,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
87,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
88,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
89,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
90,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
91,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
92,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
93,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
94,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
95,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
96,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
97,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
98,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
99,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
100,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
101,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
102,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
103,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
104,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
105,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
106,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
107,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
108,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
109,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
110,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
111,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
112,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
113,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
114,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
115,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
116,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
117,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
118,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
119,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
120,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
121,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
122,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
123,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
124,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
125,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
126,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
127,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
128,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
129,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
130,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
131,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
132,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
133,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
134,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
135,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
136,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
137,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
138,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
139,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
140,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
141,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
142,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
143,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
144,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
145,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
146,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
147,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
148,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
149,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
150,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
151,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
152,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
153,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
154,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
155,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
156,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
157,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
158,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
159,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
160,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
161,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
162,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
163,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
164,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
165,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
166,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
167,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
168,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
169,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
170,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
171,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
172,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
173,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
174,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
175,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
176,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
177,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
178,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
179,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
180,ESTABILIZANDO,,23.43,21.28,25.57,4.61,4.3,25.57,21.28,0.0,0.0,661.71,71.78,78.78,0,30,0,0,0,133,0
